CMRR (modelFiles=nom) X,CMRR (modelFiles=nom) Y,CMRR (modelFiles=spectre.scs:fs) X,CMRR (modelFiles=spectre.scs:fs) Y,CMRR (modelFiles=spectre.scs:sf) X,CMRR (modelFiles=spectre.scs:sf) Y,CMRR (modelFiles=spectre.scs:ff) X,CMRR (modelFiles=spectre.scs:ff) Y,CMRR (modelFiles=spectre.scs:ss) X,CMRR (modelFiles=spectre.scs:ss) Y
0.1049542428652321,276.9475865162491,0.1049542428652321,276.9475865162491,0.1049542428652321,276.9475865162491,0.1049542428652321,343.174182530342,0.1049542428652321,292.6492518157625
0.1051961873823222,276.9475865162471,0.1051961873823222,276.9475865162471,0.1051961873823222,276.9475865162471,0.1051961873823222,270.9248656482305,0.1051961873823222,298.6698517289989
0.1054386896391258,270.9269866029682,0.1054386896391258,270.9269866029682,0.1054386896391258,270.9269866029682,0.1054386896391258,270.9248656482308,0.1054386896391258,409.5394249002613
0.1056817509213657,409.4007846084011,0.1056817509213657,409.4007846084011,0.1056817509213657,409.4007846084011,0.1056817509213657,343.174184625316,0.1056817509213657,292.6492518157703
0.1059253725177288,399.8583595140078,0.1059253725177288,399.8583595140078,0.1059253725177288,399.8583595140078,0.1059253725177288,276.9433457592697,0.1059253725177288,298.6698517290265
0.1061695557198723,270.9269866029696,0.1061695557198723,270.9269866029696,0.1061695557198723,270.9269866029696,0.1061695557198723,343.1741830453907,0.1061695557198723,298.6698517289989
0.1064143018224315,276.9475865162484,0.1064143018224315,276.9475865162484,0.1064143018224315,276.9475865162484,0.1064143018224315,343.1741805683989,0.1064143018224315,292.6492518157762
0.1066596121230256,276.9475865162484,0.1066596121230256,276.9475865162484,0.1066596121230256,276.9475865162484,0.1066596121230256,343.1741807632651,0.1066596121230256,409.5394249002613
0.1069054879222656,276.9475865162484,0.1069054879222656,276.9475865162484,0.1069054879222656,276.9475865162484,0.1069054879222656,276.9518280740399,0.1069054879222656,298.6698517290374
0.1071519305237605,276.9475865162493,0.1071519305237605,276.9475865162493,0.1071519305237605,276.9475865162493,0.1071519305237605,270.9248656482308,0.1071519305237605,298.6698517290265
0.1073989412341243,270.9269866029697,0.1073989412341243,270.9269866029697,0.1073989412341243,270.9269866029697,0.1073989412341243,276.9518280740435,0.1073989412341243,408.200489107649
0.1076465213629833,276.9475865162493,0.1076465213629833,276.9475865162493,0.1076465213629833,276.9475865162493,0.1076465213629833,276.9433457592688,0.1076465213629833,292.6492518157735
0.1078946722229827,276.9475865162491,0.1078946722229827,276.9475865162491,0.1078946722229827,276.9475865162491,0.1078946722229827,276.9518280740435,0.1078946722229827,405.1024499079342
0.1081433951297936,276.9475865162493,0.1081433951297936,276.9475865162493,0.1081433951297936,276.9475865162493,0.1081433951297936,343.17417925604,0.1081433951297936,413.0612500813749
0.1083926914021202,276.9475865162493,0.1083926914021202,276.9475865162493,0.1083926914021202,276.9475865162493,0.1083926914021202,343.1741849225922,0.1083926914021202,292.6492518157666
0.1086425623617063,276.9475865162491,0.1086425623617063,276.9475865162491,0.1086425623617063,276.9475865162491,0.1086425623617063,276.9518280740435,0.1086425623617063,409.5394249002613
0.1088930093333431,276.9475865162491,0.1088930093333431,276.9475865162491,0.1088930093333431,276.9475865162491,0.1088930093333431,270.9291068053648,0.1088930093333431,298.6698517290265
0.1091440336448754,276.9475865162493,0.1091440336448754,276.9475865162493,0.1091440336448754,276.9475865162493,0.1091440336448754,267.4065746209023,0.1091440336448754,292.6492518157735
0.1093956366272092,276.9475865162484,0.1093956366272092,276.9475865162484,0.1093956366272092,276.9475865162484,0.1093956366272092,276.9518280740431,0.1093956366272092,403.5188249869817
0.1096478196143183,276.9475865162471,0.1096478196143183,276.9475865162471,0.1096478196143183,276.9475865162471,0.1096478196143183,267.4065746209023,0.1096478196143183,405.1024499079342
0.1099005839432518,270.9269866029696,0.1099005839432518,270.9269866029696,0.1099005839432518,270.9269866029696,0.1099005839432518,270.9291068053643,0.1099005839432518,292.6492518157735
0.1101539309541412,409.4007846084011,0.1101539309541412,409.4007846084011,0.1101539309541412,409.4007846084011,0.1101539309541412,267.4065746209023,0.1101539309541412,407.0406501680953
0.1104078619902071,409.4007846084011,0.1104078619902071,409.4007846084011,0.1104078619902071,409.4007846084011,0.1104078619902071,270.9291068053648,0.1104078619902071,405.1024499079342
0.1106623783977664,276.9475865162471,0.1106623783977664,276.9475865162471,0.1106623783977664,276.9475865162471,0.1106623783977664,276.951828074043,0.1106623783977664,292.6492518157667
0.1109174815262398,276.9475865162471,0.1109174815262398,276.9475865162471,0.1109174815262398,276.9475865162471,0.1109174815262398,276.9518280740435,0.1109174815262398,298.6698517290266
0.1111731727281588,409.4007846084011,0.1111731727281588,409.4007846084011,0.1111731727281588,409.4007846084011,0.1111731727281588,343.1741840896801,0.1111731727281588,405.1024499079342
0.1114294533591727,276.9475865162471,0.1114294533591727,276.9475865162471,0.1114294533591727,276.9475865162471,0.1114294533591727,276.9518280740427,0.1114294533591727,298.6698517289633
0.1116863247780558,276.9475865162491,0.1116863247780558,276.9475865162491,0.1116863247780558,276.9475865162491,0.1116863247780558,270.9291068053648,0.1116863247780558,298.6698517290463
0.1119437883467148,399.8583595140078,0.1119437883467148,399.8583595140078,0.1119437883467148,399.8583595140078,0.1119437883467148,343.174184852072,0.1119437883467148,407.0406501680953
0.112201845430196,276.9475865162471,0.112201845430196,276.9475865162471,0.112201845430196,276.9475865162471,0.112201845430196,276.9518280740434,0.112201845430196,292.6492518157469
