PSRR (modelFiles=nom) X,PSRR (modelFiles=nom) Y,PSRR (modelFiles=spectre.scs:fs) X,PSRR (modelFiles=spectre.scs:fs) Y,PSRR (modelFiles=spectre.scs:sf) X,PSRR (modelFiles=spectre.scs:sf) Y,PSRR (modelFiles=spectre.scs:ff) X,PSRR (modelFiles=spectre.scs:ff) Y,PSRR (modelFiles=spectre.scs:ss) X,PSRR (modelFiles=spectre.scs:ss) Y
0.1288249551693126,276.9475865162484,0.1288249551693126,276.9475865162484,0.1288249551693126,276.9475865162484,0.1288249551693126,270.9269859679381,0.1288249551693126,244.4844525095456
0.1291219273613526,270.9269866029697,0.1291219273613526,270.9269866029697,0.1291219273613526,270.9269866029697,0.1291219273613526,409.4007839733695,0.1291219273613526,244.4844525095456
0.1294195841449978,276.9475865162479,0.1294195841449978,276.9475865162479,0.1294195841449978,276.9475865162479,0.1294195841449978,267.4051607868241,0.1294195841449978,244.4844525095456
0.1297179270983948,270.9269866029697,0.1297179270983948,270.9269866029697,0.1297179270983948,270.9269866029697,0.1297179270983948,270.9269859679381,0.1297179270983948,244.4844525095456
0.1300169578033282,276.9475865162484,0.1300169578033282,276.9475865162484,0.1300169578033282,276.9475865162484,0.1300169578033282,270.9269859679359,0.1300169578033282,244.4844525095456
0.1303166778452291,276.947586516243,0.1303166778452291,276.947586516243,0.1303166778452291,276.947586516243,0.1303166778452291,276.9475858812089,0.1303166778452291,244.4844525095456
0.1306170888131833,264.9063866896897,0.1306170888131833,264.9063866896897,0.1306170888131833,264.9063866896897,0.1306170888131833,264.9063860546581,0.1306170888131833,244.4844525095456
0.1309181922999398,267.405161421856,0.1309181922999398,267.405161421856,0.1309181922999398,267.405161421856,0.1309181922999398,409.4007839733695,0.1309181922999398,244.4844525095456
0.1312199899019194,264.9063866896901,0.1312199899019194,264.9063866896901,0.1312199899019194,264.9063866896901,0.1312199899019194,270.9269859679381,0.1312199899019194,244.4844525095456
0.1315224832192229,270.9269866029697,0.1315224832192229,270.9269866029697,0.1315224832192229,270.9269866029697,0.1315224832192229,276.9475858812156,0.1315224832192229,244.4844525095456
0.1318256738556398,270.9269866029697,0.1318256738556398,270.9269866029697,0.1318256738556398,270.9269866029697,0.1318256738556398,262.9681857944973,0.1318256738556398,244.4844525095456
0.1321295634186566,276.9475865162479,0.1321295634186566,276.9475865162479,0.1321295634186566,276.9475865162479,0.1321295634186566,264.9063860546585,0.1321295634186566,244.4844525095456
0.1324341535194656,270.9269866029679,0.1324341535194656,270.9269866029679,0.1324341535194656,270.9269866029679,0.1324341535194656,276.9475858812156,0.1324341535194656,244.4844525095457
0.132739445772973,276.9475865162457,0.132739445772973,276.9475865162457,0.132739445772973,276.9475865162457,0.132739445772973,403.3801840600899,0.132739445772973,244.4844525095457
