"v (/net11 /net10); ac dB20(V) (modelFiles=nom,R2=100000) X","v (/net11 /net10); ac dB20(V) (modelFiles=nom,R2=100000) Y","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:fs,R2=100000) X","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:fs,R2=100000) Y","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:sf,R2=100000) X","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:sf,R2=100000) Y","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:ff,R2=100000) X","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:ff,R2=100000) Y","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:ss,R2=100000) X","v (/net11 /net10); ac dB20(V) (modelFiles=spectre.scs:ss,R2=100000) Y"
8317637.711026715,18.61844347039067,8317637.711026715,18.61844347039067,8317637.711026715,18.61844347039067,8317637.711026715,18.77771142878794,8317637.711026715,18.45095804506182
13803842.64602886,14.30322576679414,13803842.64602886,14.30322576679414,13803842.64602886,14.30322576679414,13803842.64602886,14.46283291191039,13803842.64602886,14.13523326558619
22908676.52767774,10.11358814150207,22908676.52767774,10.11358814150207,22908676.52767774,10.11358814150207,22908676.52767774,10.2736552079561,22908676.52767774,9.944693406665168
38018939.63205615,6.215692139928152,38018939.63205615,6.215692139928152,38018939.63205615,6.215692139928152,38018939.63205615,6.376760793195696,38018939.63205615,6.044657414865505
63095734.44801937,2.809048586699591,63095734.44801937,2.809048586699591,63095734.44801937,2.809048586699591,63095734.44801937,2.973443981244924,63095734.44801937,2.631836639968584
104712854.80509,-0.3758988753808127,104712854.80509,-0.3758988753808127,104712854.80509,-0.3758988753808127,104712854.80509,-0.1926118663415128,104712854.80509,-0.5793640244129682
173780082.8749377,-5.724398037644312,173780082.8749377,-5.724398037644312,173780082.8749377,-5.724398037644312,173780082.8749377,-5.482478556169671,173780082.8749377,-6.001106145927968
288403150.3126608,-16.62613654684658,288403150.3126608,-16.62613654684658,288403150.3126608,-16.62613654684658,288403150.3126608,-16.34717848248924,288403150.3126608,-16.94691021247425
478630092.3226386,-30.69054853480066,478630092.3226386,-30.69054853480066,478630092.3226386,-30.69054853480066,478630092.3226386,-30.3410681071992,478630092.3226386,-31.08020625270008
794328234.724282,-45.91488961316776,794328234.724282,-45.91488961316776,794328234.724282,-45.91488961316776,794328234.724282,-45.45169251887657,794328234.724282,-46.4121894595165
1318256738.556408,-61.4590255614378,1318256738.556408,-61.4590255614378,1318256738.556408,-61.4590255614378,1318256738.556408,-60.88601502767074,1318256738.556408,-62.05963894584033
2187761623.949554,-76.52973113262922,2187761623.949554,-76.52973113262922,2187761623.949554,-76.52973113262922,2187761623.949554,-75.86742463046716,2187761623.949554,-77.21653259144028
3630780547.701016,-90.79275978418482,3630780547.701016,-90.79275978418482,3630780547.701016,-90.79275978418482,3630780547.701016,-90.06302859683443,3630780547.701016,-91.54581232680923
6025595860.743582,-104.4114275322382,6025595860.743582,-104.4114275322382,6025595860.743582,-104.4114275322382,6025595860.743582,-103.6193975751984,6025595860.743582,-105.2240412316099
10000000000,-117.5938974264913,10000000000,-117.5938974264913,10000000000,-117.5938974264913,10000000000,-116.7015198922966,10000000000,-118.5006805473487
